 21 1005.153540 1.680E-30 1.879E-01.06050.066 5133.64340.69-.001904       0 3 3 11       1 3 3 02                    P 69e     3655532429 9 9 711   137.0  139.0
 21 1005.183927 4.297E-29 1.952E-01.06050.066 4474.54560.69-.001904       0 2 2 11       1 2 2 02                    P 69f     3655532429 9 9 711   137.0  139.0
 21 1005.213816 7.397E-28 3.452E-01.06320.069 3977.42340.72-.001848       1 0 0 12       2 0 0 03                    P 60e     3655532429 9 9 711   119.0  121.0
 21 1005.278721 6.828E-30 1.474E-01.05150.063 4863.54020.60-.002725       0 0 0 11       1 0 0 01                    R 94e     3744432429 9 9 711   191.0  189.0
 21 1005.374360 2.258E-27 2.062E-01.06140.067 3661.47720.70-.001885       0 1 1 11       1 1 1 02                    P 66f     3655532429 9 9 711   131.0  133.0
 21 1005.388917 1.465E-30 4.596E-01.06730.080 5232.50980.75-.001761       2 1 1 12       3 1 1 03                    P 40f     3666632429 9 9 711    79.0   81.0
 21 1005.438725 7.766E-29 5.169E-01.06830.085 4405.91610.74-.001754       2 0 0 12       3 0 0 03                    P 34e     3666632429 9 9 711    67.0   69.0
 21 1005.467121 2.364E-28 1.460E-05.06680.078 2075.67110.75-.001798       0 0 0 11       0 2 2 01                    Q 43f     3665632429 9 9 711    87.0   87.0
 21 1005.477463 2.115E-25 2.110E-01.06320.069 2712.47950.72-.001848       0 0 0 11       1 0 0 02                    P 60e     3755532429 9 9 711   119.0  121.0
 21 1005.491158 3.332E-30 1.449E-01.05090.062 5011.80940.59-.002744       0 0 0 11       1 0 0 01                    R 96e     3744432429 9 9 711   195.0  193.0
 21 1005.530920 2.425E-30 1.306E-05.07120.095 2868.22700.72-.001330       0 2 2 11       2 0 0 02                    R 22e     3666632429 9 9 711    47.0   45.0
 21 1005.570527 1.922E-30 2.265E-01.06510.072 5085.60210.74-.001804       1 2 2 11       2 2 2 02                    P 52e     3655532429 9 9 711   103.0  105.0
 21 1005.668131 1.600E-30 1.423E-01.05020.062 5163.15060.59-.002763       0 0 0 11       1 0 0 01                    R 98e     3744432429 9 9 711   199.0  197.0
 21 1005.700599 1.759E-27 2.000E-01.06110.067 3709.61180.70-.001891       0 1 1 11       1 1 1 02                    P 67e     3655532429 9 9 711   133.0  135.0
 21 1005.700878 9.320E-30 3.912E-01.06400.070 4892.21200.72-.001830       0 0 0 21       1 0 0 12                    P 57e     4655532429 9 9 711   113.0  115.0
 21 1005.771238 2.433E-28 2.320E-06.07910.108 1378.21320.68-.001863       0 0 0 11       0 2 2 01                    P 10e     3666632429 9 9 711    19.0   21.0
 21 1005.821771 2.022E-30 1.327E-04.07660.104 3252.62410.68-.001087       2 2 2 01       2 1 1 03                    P 13e     3666632429 9 9 711    25.0   27.0
 21 1006.094296 1.220E-30 3.533E-01.06290.069 5303.46290.71-.001853       1 2 2 12       2 2 2 03                    P 61f     3655532429 9 9 711   121.0  123.0
 21 1006.173810 5.504E-29 1.958E-01.06080.066 4420.86860.69-.001898       0 2 2 11       1 2 2 02                    P 68e     3655532429 9 9 711   135.0  137.0
 21 1006.233363 2.816E-28 1.321E-05.06710.080 2009.17250.75-.001770       0 0 0 11       0 2 2 01                    Q 41f     3665632429 9 9 711    83.0   83.0
 21 1006.355200 2.150E-30 1.881E-01.06080.066 5079.66530.69-.001898       0 3 3 11       1 3 3 02                    P 68f     3655532429 9 9 711   135.0  137.0
 21 1006.383694 1.854E-30 1.261E-04.07740.105 3242.66570.68-.001111       2 2 2 01       2 1 1 03                    P 12f     3666632429 9 9 711    23.0   25.0
 21 1006.475703 5.163E-30 4.556E-01.06420.070 5041.08910.73-.001825       2 0 0 13       3 0 0 04                    P 56e     3655532429 9 9 711   111.0  113.0
 21 1006.556755 1.636E-29 6.989E-05.07090.094 2820.13770.72-.001739       1 0 0 12       1 2 2 02                    P 24e     3666632429 9 9 711    47.0   49.0
 21 1006.563685 2.443E-29 2.946E-01.06830.085 4527.75010.74-.001754       2 0 0 11       3 0 0 02                    P 34e     3666632429 9 9 711    67.0   69.0
 21 1006.647286 3.495E-29 3.630E-01.06320.069 4615.12000.72-.001848       1 1 1 12       2 1 1 03                    P 60f     3655532429 9 9 711   119.0  121.0
 21 1006.681961 2.295E-30 2.270E-01.06530.073 5045.01420.74-.001799       1 2 2 11       2 2 2 02                    P 51f     3655532429 9 9 711   101.0  103.0
 21 1006.711771 8.175E-27 2.924E-01.06700.079 3374.25500.75-.001765       1 0 0 11       2 0 0 02                    P 42e     3665632429 9 9 711    83.0   85.0
 21 1006.907544 9.230E-29 2.472E-01.06570.074 4294.11810.74-.001790       1 1 1 11       2 1 1 02                    P 49e     3665632429 9 9 711    97.0   99.0
 21 1006.963815 3.282E-28 1.191E-05.06750.081 1945.79590.75-.001743       0 0 0 11       0 2 2 01                    Q 39f     3666632429 9 9 711    79.0   79.0
 21 1006.995563 1.515E-30 3.551E-01.06320.069 5256.16010.72-.001848       1 2 2 12       2 2 2 03                    P 60e     3655532429 9 9 711   119.0  121.0
 21 1006.996367 2.879E-30 1.712E-05.07050.093 2904.83180.72-.001410       0 2 2 11       2 0 0 02                    R 24e     3666632429 9 9 711    51.0   49.0
 21 1007.003210 1.652E-30 4.533E-01.06750.081 5199.02590.75-.001759       2 1 1 12       3 1 1 03                    P 39e     3666632429 9 9 711    77.0   79.0
 21 1007.038239 2.781E-29 3.501E-01.06290.069 4657.98070.71-.001853       1 1 1 12       2 1 1 03                    P 61e     3655532429 9 9 711   121.0  123.0
 21 1007.241908 1.094E-28 2.519E-01.06590.075 4258.63420.74-.001786       1 1 1 11       2 1 1 02                    P 48f     3665632429 9 9 711    95.0   97.0
 21 1007.359034 1.707E-30 1.216E-04.07820.107 3233.07550.68-.001136       2 2 2 01       2 1 1 03                    P 11e     3666632429 9 9 711    21.0   23.0
 21 1007.380976 9.405E-29 5.187E-01.06870.087 4353.76150.74-.001756       2 0 0 12       3 0 0 03                    P 32e     3666632429 9 9 711    63.0   65.0
 21 1007.435180 2.039E-30 5.011E-01.06760.082 5170.75490.75-.001757       2 1 1 12       3 1 1 03                    P 38f     3366632430 9 9 711    75.0   77.0
 21 1007.491480 1.093E-28 1.232E-06.08110.111 1363.33080.68-.001881       0 0 0 11       0 2 2 01                    P  8e     3666632429 9 9 711    15.0   17.0
 21 1007.565281 2.740E-30 1.883E-01.06110.067 5026.44400.70-.001891       0 3 3 11       1 3 3 02                    P 67e     3655532429 9 9 711   133.0  135.0
 21 1007.571689 1.118E-27 3.455E-01.06370.070 3884.64040.72-.001836       1 0 0 12       2 0 0 03                    P 58e     3655532429 9 9 711   115.0  117.0
 21 1007.590365 6.998E-29 1.955E-01.06110.067 4367.54520.70-.001891       0 2 2 11       1 2 2 02                    P 67f     3655532429 9 9 711   133.0  135.0
 21 1007.658439 3.739E-28 1.068E-05.06780.083 1885.54220.74-.001715       0 0 0 11       0 2 2 01                    Q 37f     3666632429 9 9 711    75.0   75.0
 21 1007.706469 2.731E-30 2.274E-01.06550.074 5005.12740.74-.001795       1 2 2 11       2 2 2 02                    P 50e     3655532429 9 9 711    99.0  101.0
 21 1007.771305 3.192E-25 2.110E-01.06370.070 2619.80750.72-.001836       0 0 0 11       1 0 0 02                    P 58e     3755532429 9 9 711   115.0  117.0
 21 1007.785458 3.583E-27 2.062E-01.06210.068 3559.20420.71-.001872       0 1 1 11       1 1 1 02                    P 64f     3655532429 9 9 711   127.0  129.0
 21 1007.969463 1.368E-29 3.911E-01.06450.071 4804.86220.73-.001819       0 0 0 21       1 0 0 12                    P 55e     4655532429 9 9 711   109.0  111.0
 21 1007.983883 1.519E-30 1.150E-04.07910.108 3224.61970.68-.001162       2 2 2 01       2 1 1 03                    P 10f     3666632429 9 9 711    19.0   21.0
 21 1008.042296 2.816E-27 2.004E-01.06170.067 3606.02370.70-.001878       0 1 1 11       1 1 1 02                    P 65e     3655532429 9 9 711   129.0  131.0
 21 1008.317199 4.162E-28 9.522E-06.06810.084 1828.41260.74-.001686       0 0 0 11       0 2 2 01                    Q 35f     3666632429 9 9 711    71.0   71.0
 21 1008.390706 2.967E-29 2.964E-01.06870.087 4475.57450.74-.001756       2 0 0 11       3 0 0 02                    P 32e     3666632429 9 9 711    63.0   65.0
 21 1008.425610 1.865E-30 3.542E-01.06350.069 5208.81220.72-.001842       1 2 2 12       2 2 2 03                    P 59f     3655532429 9 9 711   117.0  119.0
 21 1008.454011 3.287E-30 2.205E-05.06990.091 2944.54930.73-.001485       0 2 2 11       2 0 0 02                    R 26e     3666632429 9 9 711    55.0   53.0
 21 1008.523885 1.338E-29 5.243E-05.07160.095 2783.30970.71-.001751       1 0 0 12       1 2 2 02                    P 22e     3666632429 9 9 711    43.0   45.0
 21 1008.590829 8.891E-29 1.961E-01.06140.067 4315.39990.70-.001885       0 2 2 11       1 2 2 02                    P 66e     3655532429 9 9 711   131.0  133.0
 21 1008.658917 1.065E-26 2.935E-01.06730.080 3309.66410.75-.001761       1 0 0 11       2 0 0 02                    P 40e     3666632429 9 9 711    79.0   81.0
